Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
20232_30002_95130_DERA5,IDIOMA EXTRANJERO V_DERA5(20232),20232_30002_95130_DERA5,20232_30002,IDIOMA EXTRANJERO V_DERA5(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 5,20232_30002_5,20232_30002,20232_12
20232_32020_20421_B,SUJETOS DE DERECHO PRIVADO_B(20232),20232_32020_20421_B,20232_32020,SUJETOS DE DERECHO PRIVADO_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 4,20232_32020_4,20232_32020,20232_32
20232_32020_20808_C,ETICA PROFESIONAL_C(20232),20232_32020_20808_C,20232_32020,ETICA PROFESIONAL_C(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 8,20232_32020_8,20232_32020,20232_32
20232_32020_23242_B,PRACTICA ADMINISTRATIVA_B(20232),20232_32020_23242_B,20232_32020,PRACTICA ADMINISTRATIVA_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 7,20232_32020_7,20232_32020,20232_32
20232_32020_20705_B,CONSULTORIO JURIDICO (ORALIDAD)_B(20232),20232_32020_20705_B,20232_32020,CONSULTORIO JURIDICO (ORALIDAD)_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 7,20232_32020_7,20232_32020,20232_32
20232_32020_20421_A,SUJETOS DE DERECHO PRIVADO_A(20232),20232_32020_20421_A,20232_32020,SUJETOS DE DERECHO PRIVADO_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 4,20232_32020_4,20232_32020,20232_32
20232_32020_20604_B,RESPONSABILIDAD PUBLICA Y PRIVADA_B(20232),20232_32020_20604_B,20232_32020,RESPONSABILIDAD PUBLICA Y PRIVADA_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 6,20232_32020_6,20232_32020,20232_32
20232_32020_20811_A,DERECHO PROCESAL PENAL_A(20232),20232_32020_20811_A,20232_32020,DERECHO PROCESAL PENAL_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 8,20232_32020_8,20232_32020,20232_32
20232_32020_21086_B,DERECHO PROCESAL CIVIL ESPECIAL_B(20232),20232_32020_21086_B,20232_32020,DERECHO PROCESAL CIVIL ESPECIAL_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 5,20232_32020_5,20232_32020,20232_32
20232_32020_20701_A,ETICA GENERAL_A(20232),20232_32020_20701_A,20232_32020,ETICA GENERAL_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 7,20232_32020_7,20232_32020,20232_32
20232_32020_20607_B,INVESTIGACION ASISTIDA I_B(20232),20232_32020_20607_B,20232_32020,INVESTIGACION ASISTIDA I_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 6,20232_32020_6,20232_32020,20232_32
20232_32020_21088_B,TITULOS VALORES_B(20232),20232_32020_21088_B,20232_32020,TITULOS VALORES_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 6,20232_32020_6,20232_32020,20232_32
20232_32020_23243_D,PRACTICA CIVIL_D(20232),20232_32020_23243_D,20232_32020,PRACTICA CIVIL_D(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 8,20232_32020_8,20232_32020,20232_32
20232_32020_56269_B,HISTORIA DEL DERECHO Y DE LAS INSTITUCIONES JURIDICAS_B(20232),20232_32020_56269_B,20232_32020,HISTORIA DEL DERECHO Y DE LAS INSTITUCIONES JURIDICAS_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 1,20232_32020_1,20232_32020,20232_32
20232_32020_21062_B,PRV VII: PROPIEDAD INTELECTUAL Y NOMBRES DE DOMINIO_B(20232),20232_32020_21062_B,20232_32020,PRV VII: PROPIEDAD INTELECTUAL Y NOMBRES DE DOMINIO_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 10,20232_32020_10,20232_32020,20232_32
20232_32020_56269_A,HISTORIA DEL DERECHO Y DE LAS INSTITUCIONES JURIDICAS_A(20232),20232_32020_56269_A,20232_32020,HISTORIA DEL DERECHO Y DE LAS INSTITUCIONES JURIDICAS_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 1,20232_32020_1,20232_32020,20232_32
20232_32020_23237_C,LABORAL APLICADO_C(20232),20232_32020_23237_C,20232_32020,LABORAL APLICADO_C(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 8,20232_32020_8,20232_32020,20232_32
20232_32020_21055_A,POL IX: POLITICAS PUBLICAS_A(20232),20232_32020_21055_A,20232_32020,POL IX: POLITICAS PUBLICAS_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 10,20232_32020_10,20232_32020,20232_32
20232_32020_20600_B,ANALITICA VI_B(20232),20232_32020_20600_B,20232_32020,ANALITICA VI_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 6,20232_32020_6,20232_32020,20232_32
20232_31030_33215_10A,ECOURBANISMO_10A(20232),20232_31030_33215_10A,20232_31030,ECOURBANISMO_10A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 10,20232_31030_10,20232_31030,20232_18
20232_31030_30447_2B,EXPRESIÓN II. MANO ALZADA Y TECNICAS DE EXPRESIÓN_2B(20232),20232_31030_30447_2B,20232_31030,EXPRESIÓN II. MANO ALZADA Y TECNICAS DE EXPRESIÓN_2B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 2,20232_31030_2,20232_31030,20232_18
20232_31030_33223_10A,PAISAJISMO_10A(20232),20232_31030_33223_10A,20232_31030,PAISAJISMO_10A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 10,20232_31030_10,20232_31030,20232_18
20232_31030_30451_3A,URBANO I. LO URBANO COMO SIGNIFICADO: LARELACIÓN SOCIEDAD ESPCACIO Y SIGNIFICADO_3A(20232),20232_31030_30451_3A,20232_31030,URBANO I. LO URBANO COMO SIGNIFICADO: LARELACIÓN SOCIEDAD ESPCACIO Y SIGNIFICADO_3A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 3,20232_31030_3,20232_31030,20232_18
20232_31030_33121_8A,ENFASIS URB AMB - PLANIFICACION URBANA REGIONAL Y MEDIO AMBIENTE_8A(20232),20232_31030_33121_8A,20232_31030,ENFASIS URB AMB - PLANIFICACION URBANA REGIONAL Y MEDIO AMBIENTE_8A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 8,20232_31030_8,20232_31030,20232_18
20232_31030_33901_9B,EDIFICACIONES DE ALTA COMPLEJIDAD ESTETICA_9B(20232),20232_31030_33901_9B,20232_31030,EDIFICACIONES DE ALTA COMPLEJIDAD ESTETICA_9B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 9,20232_31030_9,20232_31030,20232_18
20232_31030_33111_10A,PROYECTO DE GRADO_10A(20232),20232_31030_33111_10A,20232_31030,PROYECTO DE GRADO_10A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 10,20232_31030_10,20232_31030,20232_18
20232_31030_30469_6A,CONSTRUCCIÓN IV. COSTOS Y PRESUPUESTOS_6A(20232),20232_31030_30469_6A,20232_31030,CONSTRUCCIÓN IV. COSTOS Y PRESUPUESTOS_6A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 6,20232_31030_6,20232_31030,20232_18
20232_31030_30449_3A,PROYECTO I. ARQUITECTURA Y LEGUAJE_3A(20232),20232_31030_30449_3A,20232_31030,PROYECTO I. ARQUITECTURA Y LEGUAJE_3A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 3,20232_31030_3,20232_31030,20232_18
20232_31030_30451_3B,URBANO I. LO URBANO COMO SIGNIFICADO: LARELACIÓN SOCIEDAD ESPCACIO Y SIGNIFICADO_3B(20232),20232_31030_30451_3B,20232_31030,URBANO I. LO URBANO COMO SIGNIFICADO: LARELACIÓN SOCIEDAD ESPCACIO Y SIGNIFICADO_3B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 3,20232_31030_3,20232_31030,20232_18
20232_31030_30445_2C,FUNDAMENTACIÓN TÉCNICA_2C(20232),20232_31030_30445_2C,20232_31030,FUNDAMENTACIÓN TÉCNICA_2C(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 2,20232_31030_2,20232_31030,20232_18
20232_31030_30449_3B,PROYECTO I. ARQUITECTURA Y LEGUAJE_3B(20232),20232_31030_30449_3B,20232_31030,PROYECTO I. ARQUITECTURA Y LEGUAJE_3B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 3,20232_31030_3,20232_31030,20232_18
20232_31030_30455_4E,PROYECTO II. SISTEMAS Y ORGANIZACIONES ESPACIALES _4E(20232),20232_31030_30455_4E,20232_31030,PROYECTO II. SISTEMAS Y ORGANIZACIONES ESPACIALES _4E(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 4,20232_31030_4,20232_31030,20232_18
20232_31030_33220_9A,EQUIPAMIENTOS_9A(20232),20232_31030_33220_9A,20232_31030,EQUIPAMIENTOS_9A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 9,20232_31030_9,20232_31030,20232_18
20232_31030_30464_5B,ESTRUCTURAS II. SISTEMAS ESTRUCTURALES SISMO RESITENTES_5B(20232),20232_31030_30464_5B,20232_31030,ESTRUCTURAS II. SISTEMAS ESTRUCTURALES SISMO RESITENTES_5B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 5,20232_31030_5,20232_31030,20232_18
20232_31030_30450_3A,CONSTRUCCIÓN I. MATERIALIDAD_3A(20232),20232_31030_30450_3A,20232_31030,CONSTRUCCIÓN I. MATERIALIDAD_3A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 3,20232_31030_3,20232_31030,20232_18
20232_31001_10461_GRUPO B,MODELACIÓN CON SISTEMAS BUILDING INFORMATION MODELING - BIM_GRUPO B(20232),20232_31001_10461_GRUPO B,20232_31001,MODELACIÓN CON SISTEMAS BUILDING INFORMATION MODELING - BIM_GRUPO B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 9,20232_31001_9,20232_31001,20232_18
20232_31001_10123_GRUPO B,TUBERIAS Y CANALES_GRUPO B(20232),20232_31001_10123_GRUPO B,20232_31001,TUBERIAS Y CANALES_GRUPO B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 6,20232_31001_6,20232_31001,20232_18
20232_31001_10171_GRUPO B,GEOT V: ESTRUCTURAS DE CONTENCION_GRUPO B(20232),20232_31001_10171_GRUPO B,20232_31001,GEOT V: ESTRUCTURAS DE CONTENCION_GRUPO B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 10,20232_31001_10,20232_31001,20232_18
20232_31001_10124_GRUPO A,HIDROLOGIA_GRUPO A(20232),20232_31001_10124_GRUPO A,20232_31001,HIDROLOGIA_GRUPO A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 6,20232_31001_6,20232_31001,20232_18
20232_31001_10461_GRUPO A,MODELACIÓN CON SISTEMAS BUILDING INFORMATION MODELING - BIM_GRUPO A(20232),20232_31001_10461_GRUPO A,20232_31001,MODELACIÓN CON SISTEMAS BUILDING INFORMATION MODELING - BIM_GRUPO A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 9,20232_31001_9,20232_31001,20232_18
20232_31001_92002_GRUPO B,SEMINARIO DE GRADO III_GRUPO B(20232),20232_31001_92002_GRUPO B,20232_31001,SEMINARIO DE GRADO III_GRUPO B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 10,20232_31001_10,20232_31001,20232_18
20232_31001_10158_GRUPO A,LEGISLACION PARA INGENIEROS_GRUPO A(20232),20232_31001_10158_GRUPO A,20232_31001,LEGISLACION PARA INGENIEROS_GRUPO A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 9,20232_31001_9,20232_31001,20232_18
20232_31001_10106_GRUPO B,ESTATICA_GRUPO B(20232),20232_31001_10106_GRUPO B,20232_31001,ESTATICA_GRUPO B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 3,20232_31001_3,20232_31001,20232_18
20232_31001_10107_GRUPO B,TOPOGRAFIA Y FOTOGRAMETRIA_GRUPO B(20232),20232_31001_10107_GRUPO B,20232_31001,TOPOGRAFIA Y FOTOGRAMETRIA_GRUPO B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 3,20232_31001_3,20232_31001,20232_18
20232_31001_97525_GRUPO A,INVESTIGACION II_GRUPO A(20232),20232_31001_97525_GRUPO A,20232_31001,INVESTIGACION II_GRUPO A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 3,20232_31001_3,20232_31001,20232_18
20232_31001_10121_GRUPO B,GEOLOGIA_GRUPO B(20232),20232_31001_10121_GRUPO B,20232_31001,GEOLOGIA_GRUPO B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 4,20232_31001_4,20232_31001,20232_18
20232_31001_10132_GRUPO A,ACUEDUCTOS_GRUPO A(20232),20232_31001_10132_GRUPO A,20232_31001,ACUEDUCTOS_GRUPO A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 7,20232_31001_7,20232_31001,20232_18
20232_31001_10127_GRUPO B,MECANICA DE SUELOS_GRUPO B(20232),20232_31001_10127_GRUPO B,20232_31001,MECANICA DE SUELOS_GRUPO B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 6,20232_31001_6,20232_31001,20232_18
20232_31001_10135_GRUPO A,MAQUINARIA Y EQUIPO_GRUPO A(20232),20232_31001_10135_GRUPO A,20232_31001,MAQUINARIA Y EQUIPO_GRUPO A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 7,20232_31001_7,20232_31001,20232_18
20232_31001_10139_GRUPO B,ALCANTARILLADOS_GRUPO B(20232),20232_31001_10139_GRUPO B,20232_31001,ALCANTARILLADOS_GRUPO B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA CIVIL JORNADA DIURNA/NIVEL 7,20232_31001_7,20232_31001,20232_18
20232_31006_98151_SERVPUB,GESTIÓN AMBIENTAL DE SERVICIOS PÚBLICOS DOMICILIARIOS_SERVPUB(20232),20232_31006_98151_SERVPUB,20232_31006,GESTIÓN AMBIENTAL DE SERVICIOS PÚBLICOS DOMICILIARIOS_SERVPUB(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERÍA AMBIENTAL JORNADA DIURNA/NIVEL 8,20232_31006_8,20232_31006,20232_18
20232_31006_15052_INGECO,INGENIERIA ECONOMICA_INGECO(20232),20232_31006_15052_INGECO,20232_31006,INGENIERIA ECONOMICA_INGECO(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERÍA AMBIENTAL JORNADA DIURNA/NIVEL 8,20232_31006_8,20232_31006,20232_18
20232_31006_15677_SEMGRA,SEMINARIO DE GRADO_SEMGRA(20232),20232_31006_15677_SEMGRA,20232_31006,SEMINARIO DE GRADO_SEMGRA(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERÍA AMBIENTAL JORNADA DIURNA/NIVEL 9,20232_31006_9,20232_31006,20232_18
20232_31006_15682_OPCGRA,OPCIÓN GRADO_OPCGRA(20232),20232_31006_15682_OPCGRA,20232_31006,OPCIÓN GRADO_OPCGRA(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERÍA AMBIENTAL JORNADA DIURNA/NIVEL 10,20232_31006_10,20232_31006,20232_18
20232_31006_15050_IMPAMB,IMPACTO AMBIENTAL_IMPAMB(20232),20232_31006_15050_IMPAMB,20232_31006,IMPACTO AMBIENTAL_IMPAMB(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERÍA AMBIENTAL JORNADA DIURNA/NIVEL 10,20232_31006_10,20232_31006,20232_18
20232_31006_33274_GESRECNAT,GESTIÓN DE LOS RECURSOS NATURALES_GESRECNAT(20232),20232_31006_33274_GESRECNAT,20232_31006,GESTIÓN DE LOS RECURSOS NATURALES_GESRECNAT(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERÍA AMBIENTAL JORNADA DIURNA/NIVEL 9,20232_31006_9,20232_31006,20232_18
20232_30003_10240_SISTA1,FILOSOFIA INSTITUCIONAL_SISTA1(20232),20232_30003_10240_SISTA1,20232_30003,FILOSOFIA INSTITUCIONAL_SISTA1(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 1,20232_30003_1,20232_30003,20232_12
20232_30003_10240_LICENC1,FILOSOFIA INSTITUCIONAL_LICENC1(20232),20232_30003_10240_LICENC1,20232_30003,FILOSOFIA INSTITUCIONAL_LICENC1(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 1,20232_30003_1,20232_30003,20232_12
20232_30003_62337_AMB2,ANTROPOLOGIA_AMB2(20232),20232_30003_62337_AMB2,20232_30003,ANTROPOLOGIA_AMB2(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 6,20232_30003_6,20232_30003,20232_12
20232_30003_99101_ARQA,CATEDRA HENRI DIDON_ARQA(20232),20232_30003_99101_ARQA,20232_30003,CATEDRA HENRI DIDON_ARQA(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 1,20232_30003_1,20232_30003,20232_12
20232_30003_95109_CIVB,ANTROPOLOGIA_CIVB(20232),20232_30003_95109_CIVB,20232_30003,ANTROPOLOGIA_CIVB(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 3,20232_30003_3,20232_30003,20232_12
20232_30003_99104_SISDIS,REDES PLATAFORMAS COMUNIDADES Y ENTORNOS DIGITALES: LUUK JANSEN_SISDIS(20232),20232_30003_99104_SISDIS,20232_30003,REDES PLATAFORMAS COMUNIDADES Y ENTORNOS DIGITALES: LUUK JANSEN_SISDIS(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 1,20232_30003_1,20232_30003,20232_12
20232_30003_96098_ARQA8,ETICA_ARQA8(20232),20232_30003_96098_ARQA8,20232_30003,ETICA_ARQA8(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 10,20232_30003_10,20232_30003,20232_12
20232_30003_1081_ADMN2,FRAY LOUIS JOSEPH LEBRET: ECONOMÍA Y HUMANISMO_ADMN2(20232),20232_30003_1081_ADMN2,20232_30003,FRAY LOUIS JOSEPH LEBRET: ECONOMÍA Y HUMANISMO_ADMN2(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 2,20232_30003_2,20232_30003,20232_12
20232_30003_99103_DERC2,CATEDRA HENRI DIDON II_DERC2(20232),20232_30003_99103_DERC2,20232_30003,CATEDRA HENRI DIDON II_DERC2(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 2,20232_30003_2,20232_30003,20232_12
20232_30003_10548_DERB,ANTROPOLOGIA neg in_DERB(20232),20232_30003_10548_DERB,20232_30003,ANTROPOLOGIA neg in_DERB(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 3,20232_30003_3,20232_30003,20232_12
20232_30003_99101_IND,CATEDRA HENRI DIDON_IND(20232),20232_30003_99101_IND,20232_30003,CATEDRA HENRI DIDON_IND(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 1,20232_30003_1,20232_30003,20232_12
20232_30003_62349_NEGB8,ETICA_NEGB8(20232),20232_30003_62349_NEGB8,20232_30003,ETICA_NEGB8(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 8,20232_30003_8,20232_30003,20232_12
20232_30003_95111_DERA,CULTURA TEOLOGICA_DERA(20232),20232_30003_95111_DERA,20232_30003,CULTURA TEOLOGICA_DERA(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 4,20232_30003_4,20232_30003,20232_12
20232_30003_95113_ELMEC,ETICA_ELMEC(20232),20232_30003_95113_ELMEC,20232_30003,ETICA_ELMEC(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE HUMANIDADES - TUNJA JORNADA MIXTA/NIVEL 10,20232_30003_10,20232_30003,20232_12
20232_32040_10397_DIA,DERECHO COMERCIAL Y TRIBUTARIO_DIA(20232),20232_32040_10397_DIA,20232_32040,DERECHO COMERCIAL Y TRIBUTARIO_DIA(20232),20232/CIENCIAS CONTABLES Y ADMINISTRATIVAS - TUNJA/ADMINISTRACION DE EMPRESAS JORNADA MIXTA/NIVEL 5,20232_32040_5,20232_32040,20232_17
20232_32040_10456_DIA,NEGOCIACIÓN INTERNACIONAL_DIA(20232),20232_32040_10456_DIA,20232_32040,NEGOCIACIÓN INTERNACIONAL_DIA(20232),20232/CIENCIAS CONTABLES Y ADMINISTRATIVAS - TUNJA/ADMINISTRACION DE EMPRESAS JORNADA MIXTA/NIVEL 7,20232_32040_7,20232_32040,20232_17
20232_32040_10399_NOCHE,CREACIÓN DE EMPRESAS_NOCHE(20232),20232_32040_10399_NOCHE,20232_32040,CREACIÓN DE EMPRESAS_NOCHE(20232),20232/CIENCIAS CONTABLES Y ADMINISTRATIVAS - TUNJA/ADMINISTRACION DE EMPRESAS JORNADA MIXTA/NIVEL 6,20232_32040_6,20232_32040,20232_17
20232_32040_10386_MICRO NOCHE,MICROECONOMIA_MICRO NOCHE(20232),20232_32040_10386_MICRO NOCHE,20232_32040,MICROECONOMIA_MICRO NOCHE(20232),20232/CIENCIAS CONTABLES Y ADMINISTRATIVAS - TUNJA/ADMINISTRACION DE EMPRESAS JORNADA MIXTA/NIVEL 2,20232_32040_2,20232_32040,20232_17
20232_31002_30432_IMS,IDENTIFICACIÓN Y MODELADO DE SISTEMAS_IMS(20232),20232_31002_30432_IMS,20232_31002,IDENTIFICACIÓN Y MODELADO DE SISTEMAS_IMS(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA ELECTRONICA JORNADA MIXTA/NIVEL 6,20232_31002_6,20232_31002,20232_18
20232_31002_30412_CONTROL A,CONTROL ANALÓGICO_CONTROL A(20232),20232_31002_30412_CONTROL A,20232_31002,CONTROL ANALÓGICO_CONTROL A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA ELECTRONICA JORNADA MIXTA/NIVEL 7,20232_31002_7,20232_31002,20232_18
20232_31002_30411_SEÑ Y SIS,SEÑALES Y SISTEMAS_SEÑ Y SIS(20232),20232_31002_30411_SEÑ Y SIS,20232_31002,SEÑALES Y SISTEMAS_SEÑ Y SIS(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA ELECTRONICA JORNADA MIXTA/NIVEL 5,20232_31002_5,20232_31002,20232_18
20232_31002_12802_INST MÉDICA,INSTRUMENTACION MEDICA_INST MÉDICA(20232),20232_31002_12802_INST MÉDICA,20232_31002,INSTRUMENTACION MEDICA_INST MÉDICA(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/INGENIERIA ELECTRONICA JORNADA MIXTA/NIVEL 8,20232_31002_8,20232_31002,20232_18
20232_30001_10238_NEG-A,MATEMATICAS I adm_NEG-A(20232),20232_30001_10238_NEG-A,20232_30001,MATEMATICAS I adm_NEG-A(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE CIENCIAS BASICAS - TUNJA JORNADA MIXTA/NIVEL 1,20232_30001_1,20232_30001,20232_12
20232_30001_96113_CIV-B,CALCULO INTEGRAL_CIV-B(20232),20232_30001_96113_CIV-B,20232_30001,CALCULO INTEGRAL_CIV-B(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE CIENCIAS BASICAS - TUNJA JORNADA MIXTA/NIVEL 2,20232_30001_2,20232_30001,20232_12
